Video Title,Thumbnail URL,Description Length,Tags,Published Data & Time,View Count,Like Count,Comment Count,Duration,Category,Channel Title,Channel Subscriber,Channel Age,Total number of channel uploads
NEVER WOULD I EVER MAKEUP CHALLENGE!,https://i.ytimg.com/vi/VkKZzN9m0Sk/default.jpg,2171,"['never would I ever makeup challenge', 'never have i ever', 'never would I ever', 'the grinch', 'grinch', 'grinch movie', 'grinch makeup', 'green', 'green makeup', 'christmas', 'holidays', 'holiday makeup', 'christmas makeup', 'movie', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'beauty', 'makeup', 'makeup tutorial', 'tutorial', 'how to', 'how to apply', 'mr grinch', 'mrs grinch', 'female grinch', 'grinch girl', 'girls', 'flawless', 'perfect', 'beautiful', 'foundation', 'eyeshadow', 'lipstick', 'transformation', 'before and after']",2018-11-27T21:30:10Z,3086090,186975,10944,15分37秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Side by Side + Chloe Morello!,https://i.ytimg.com/vi/w12kbScuayI/default.jpg,1146,"['get ready with me', 'get ready with us', 'grwm', 'get ready', 'chloe morello', 'get ready with chloe morello', 'nikkietutorials', 'nikkie tutorials', 'nikki tutorials', 'nikkitutorials', 'makeup', 'makeup tutorial', 'tutorial', 'how-to', 'transformation', 'power of makeup', 'friends', 'chit', 'chat', 'chit chat', 'shaaanxo', 'cosmetics', 'look', 'beauty', 'beauty tips', 'tips', 'tricks', 'talking', 'help', 'glam', 'glamour', 'makeup geek', 'girls', 'night out', 'clubbing', 'night', 'DIY', 'funny']",2015-08-12T20:28:35Z,3067147,75603,2952,11分54秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
$9 FOUNDATION STICK VS. $87 FOUNDATION STICK: Who Wins?,https://i.ytimg.com/vi/OFmy3lm0Fd4/default.jpg,1650,"['drugstore foundation stick', 'drugstore', 'drugstore makeup', 'drugstore foundation', 'makeup revolution fast base foundation stick', 'tom ford', 'tom ford foundation', 'luxury makeup', 'luxury foundation', 'cheap makeup', 'luxury vs drugstore', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'makeup revolution', 'review', 'first impression', 'first impressions', 'wear test', 'jeffree star', 'james charles', 'honest', 'honest review', 'transformation', 'widm', 'how to', 'eyeshadow', 'glow', 'lipstick', 'stronger']",2019-01-27T22:23:46Z,3066612,89465,5262,21分9秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
CONFRONTING James Charles Why He REJECTED ME! 😉 | NikkieTutorials,https://i.ytimg.com/vi/IZJWcYJ5-AI/default.jpg,1536,"['james', 'james charles', 'cute', 'easy makeup', 'how-to', 'tutorials', 'beauty tips', 'hacks', 'beauty', 'beauty hacks', 'tik tok makeup', 'tik tok hacks', 'tik tok beauty hacks', 'friends draw my makeup', 'david dobrik', 'charli damelio', 'addison rae', 'avani', 'dixie damelio', 'larrayxo', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'drama', 'truth', 'tea', 'confronting james charles', 'james charles rejected me', 'makeup tutorial', 'makeup']",2020-07-19T17:06:51Z,3058757,179335,5461,12分34秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Trying The BLUE BLOOD Collection by Jeffree Star!,https://i.ytimg.com/vi/fSxNUpGD-44/default.jpg,2513,"['trying the blue blood collection', 'jeffree star', 'jeffree', 'star', 'blue blood', 'blue blood palette', 'blue blood eyeshadow', 'blue blood eyeshadow palette', 'blue blood review', 'review', 'jeffree star cosmetics', 'blue blood collection', 'blue', 'blue eyeshadow', 'blue makeup', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'game of thrones', 'game of thrones season 8', 'avengers', 'makeup', 'makeup tutorial', 'tutorial', 'how to', 'how to apply', 'eyeshadow', 'lipstick', 'lipgloss', 'foundation', 'cute', 'girls']",2019-04-16T20:00:42Z,3018444,147196,19897,16分57秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Katy Perry - Last Friday Night (T.G.I.F.) Makeup Tutorial,https://i.ytimg.com/vi/wzxN7ft701k/default.jpg,548,"['NikkieTutorials', 'Katy', 'Perry', 'Last', 'Friday', 'Night', 'TGIF', 'Makeup', 'Tutorial', 'how-to', 'howto', 'instruction', 'looks', 'eye', 'beauty', 'lip', 'eighties', 'glitter', 'mac', 'cosmetics', 'barry', '100', '132', '52', 'instructions', 'help', 'tutorial', 'tips', 'need', 'tricks']",2011-06-14T17:39:29Z,3010440,9175,751,4分46秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
KYLIE COSMETICS Valentine's Day Collection - Review & Tutorial,https://i.ytimg.com/vi/ui54U6BxlWY/default.jpg,3443,"['kylie jenner', 'kylie', 'jenner', 'kylie cosmetics', 'kyshadow', 'kylie lip kit', 'lip kit', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', ""valentine's day collection"", ""valentine's day"", 'valentines day', ""valentine's"", 'valentines', 'makeup', 'makeup tutorial', 'review', 'swatches', 'pink', 'pink smokey eyes', 'smokey eyes', 'head over heels', 'liquid lipstick', 'kylighter', 'apricot', 'how to', 'how to apply', 'blush', 'glow', 'first date', 'sexy', 'date', 'date makeup', 'highlight and contour', 'eyeshadow tutorial', 'bold', 'bright']",2017-02-03T20:59:22Z,2969863,134007,4571,10分3秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
THE TRUTH... JACLYN HILL x Morphe Volume II Palette REVIEW!,https://i.ytimg.com/vi/7Pu3j8vUWkE/default.jpg,1702,"['jaclyn hill', 'jaclyn', 'hill', 'morphe', 'review', 'makeup review', 'truth', 'eyeshadow palette', 'volume II', 'palette', 'eyeshadow', 'eyeshadow review', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'the vault', 'fail', 'epic fail', 'makeup', 'makeup tutorial', 'tutorial', 'how to', 'how to apply', 'foundation', 'concealer', 'lipstick', 'lipgloss', 'jaclyn hill lipsticks', 'morphe brushes']",2020-02-16T20:04:39Z,2964652,113085,5588,17分13秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
ROSE GOLD Cut Crease Smokey Eyes - THANKSGIVING Makeup Tutorial,https://i.ytimg.com/vi/LRoHSArpE9Y/default.jpg,3145,"['rose gold cut crease smokey eyes', 'rose gold', 'rose', 'gold', 'rose gold makeup', 'rose gold eye makeup tutorial', 'makeup', 'makeup tutorial', 'tutorial', 'cut crease', 'smokey', 'smokey eyes', 'thanksgiving', 'thanksgiving makeup tutorial', 'holidays', 'holiday', 'holiday makeup', 'holiday makeup tutorial', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'how to', '2016', 'glam', 'how to apply', 'cosmetics', 'beauty', 'sexy', 'drama', 'winged liner', 'lipstick', 'drugstore', 'nude lips', 'glowy', 'highlighter', 'review', 'sucks']",2016-11-20T21:27:55Z,2941513,120956,6648,13分55秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
HUDA BEAUTY DESERT DUSK PALETTE: Review + Swatches,https://i.ytimg.com/vi/9i3phzdLPD4/default.jpg,2543,"['huda beauty', 'huda', 'beauty', 'huda beauty palette', 'huda beauty rose gold palette', 'huda beauty desert dusk palette', 'desert dusk', 'rose gold', 'palette', 'eyeshadow palette', 'first impression', 'first impressions', 'review', 'swatches', 'drama', 'fallout', 'fail', 'epic fail', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'how to', 'how to apply', 'cosmetics', 'look', 'transformation', 'extreme transformation', 'glitter', 'winged liner', 'arabic', 'arabic makeup', 'arabian makeup', 'glam', 'eyeliner', 'eid mubarak']",2017-08-31T21:20:24Z,2934049,108096,4546,13分12秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
1920's.. what would you ACTUALLY look like?! | NikkieTutorials,https://i.ytimg.com/vi/qFVaNwsaFl0/default.jpg,1686,"['1920', '1920s makeup', 'roaring twenties', 'great gatsby', 'great gatsby makeup', '1920 makeup tutorial', 'what would you actually look like', 'vintage', 'vintage makeup', 'makeup tutorial', 'first makeup tutorial ever', 'oldest makeup tutorial ever', 'challenge', 'makeup', 'makeup challenge', 'epic fail', 'fail', 'tea', 'drama', 'juice', 'nikkietutorials', 'nikki tutorials', 'nikkitutorials', 'nikkie tutorials', 'bailey sarian', 'james charles', 'tik tok', 'tiktok hacks', 'beauty hacks', 'makeup hacks', 'funny', 'selena gomez', 'adele', 'lady gaga']",2022-03-20T18:00:02Z,2888188,129566,5205,26分41秒,24,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
We need to talk about...,https://i.ytimg.com/vi/HeKB5YxzXJE/default.jpg,1281,"['we need to talk', 'i need to talk', 'makeup therapy', 'worst fear', 'fear inspired makeup', 'fear', 'worst fear makeup challenge', 'nikkietutorials fear', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'halloween', 'death', 'halloween death makeup look', 'halloween death makeup', 'halloween makeup', 'story time', 'little brother', 'past', 'bullied', 'makeup', 'makeup tutorial', 'tutorial', 'how to', 'how to apply', 'foundation', 'concealer', 'eyeshadow', 'lipstick', 'lipgloss', 'scary', 'creepy']",2019-10-23T20:17:17Z,2853392,115357,9578,20分17秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
REVEALING The Power of Makeup by NikkieTutorials feat. TOO FACED COSMETICS,https://i.ytimg.com/vi/LqQvDvQ-LK8/default.jpg,2865,"['the power of makeup', 'power of makeup', 'power', 'makeup', 'makeup tutorial', 'too faced', 'nikkietutorials x too faced', 'nikkietutorials too faced collab', 'collab', 'collaboration', 'collection', 'too', 'faced', 'cosmetics', 'nikkie tutorials', 'nikkietutorials', 'nikki tutorials', 'nikkitutorials', 'beauty', 'power of makeup by nikkietutorials feat. too faced', 'how-to', 'how to apply', 'glow', 'glowy', 'eyeshadow', 'palette', 'eyeshadow palette', 'better than sex', 'glitter', 'glitterally', 'reveal', 'swatches', 'review', 'in-depth', 'demo', 'transformation', 'cute', 'funny']",2016-07-25T21:20:05Z,2827675,134891,,15分14秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Doing MEGHAN TRAINOR'S Makeup! | NikkieTutorials,https://i.ytimg.com/vi/ZDaJnL8ds4o/default.jpg,1520,"['meghan trainor', 'meghan', 'trainor', 'treat myself', 'meghan trainer treat myself', 'nice to meet ya', 'all about that bass', 'no', ""doing meghan trainor's makeup"", 'meghan trainor makeup', 'meghan trainor nikkietutorials', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'makeup', 'makeup tutorial', 'tutorial', 'funny', 'how to', 'how to apply', 'foundation', 'concealer', 'eyeshadow', 'easy makeup', 'lipgloss', 'lipstick', 'drama', 'carpool karaoke', 'carpool', 'karaoke', 'new album', 'music', 'lyrics', 'cosmetics', 'beauty', 'look', 'twins']",2020-01-31T20:29:19Z,2823936,155573,6061,15分25秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
PATRICKSTARRR TRANSFORMING ME INTO PATRICKSTARRR,https://i.ytimg.com/vi/duXW_wPTw0o/default.jpg,1708,"['patrickstarrr transforming me into patrickstarrr', 'patrickstarrr', 'patrick star', 'nikkietutorials transforming into', 'transforming into', 'transformation', 'following a patrickstarrr makeup tutorial', 'I tried following a', 'I tried following', 'nikkietutorials patrickstarrr', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'avengers', 'infinity war', 'a quiet place', 'ariana grande', 'ariana grande no tears left to cry', 'no tears left to cry', 'makeup', 'makeup transformation', 'beauty']",2018-05-03T20:17:00Z,2809038,146876,4545,11分20秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
FINGERBLENDER?! Trying a Makeup Bullet Sponge For Foundation!,https://i.ytimg.com/vi/ZO3BIHPkqzg/default.jpg,2171,"['fingerblender', 'finger blender', 'finger', 'blender', 'finger sponge', 'makeup bullet', 'makeup bullet sponge', 'boobieblender', 'silisponge', 'does it work', 'weird beauty products', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'first impressions', 'review', 'demo', 'fail', 'epic fail', 'makeup fail', 'makeup sponge', 'sponge', 'beauty', 'how to', 'how to apply', 'foundation', 'concealer', 'bake', 'how to bake', 'undereyes', 'cosmetics', 'look', 'tarte shape tape', 'shape tape concealer', 'flawless', 'beauty blender', 'perfect makeup']",2017-03-08T21:03:11Z,2807877,105419,4062,10分57秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
KYLIE COSMETICS Koko Kollection - Review & Swatches,https://i.ytimg.com/vi/O1ex4YMXDEY/default.jpg,2020,"['kylie jenner', 'kylie', 'jenner', 'khloe kardashian', 'khloe', 'kardashian', 'kylie cosmetics', 'kylie lip kit', 'lip kit', 'koko', 'koko kollection', 'koko collection', 'review', 'swatches', 'demo', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'kylighter', 'liquid lipstick', 'first impressions', 'first', 'impressions', 'drama', 'doll', 'dolls', 'bunny', 'baby girl', 'sugar plum', 'how to', 'how to apply', 'cosmetics', 'look', 'beauty', 'sexy', 'glow', 'highlight and contour', 'blush']",2017-05-30T20:00:36Z,2800857,93299,4187,15分7秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Letting you know I'm okay... Makeup Therapy | NikkieTutorials,https://i.ytimg.com/vi/mkF7Ep6gygQ/default.jpg,1439,"['nikkietutorials robbed', 'nikkietutorials doing okay', ""I'm okay"", 'robbed', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'nikkietutorials attack', 'barbie', 'barbie color reveal', 'color reveal', 'barbie makeover', 'barbie makeup', 'makeup', 'makeover', 'barbie doll', 'doll', 'dolls', 'makeup tutorial', 'tutorial', 'how to', 'how to apply', 'trixie mattel', 'james charles', 'jeffree star', 'coming out', 'unboxing']",2020-08-16T17:00:02Z,2792646,221480,14944,15分43秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
ERASABLE EYELINER?? WTF!!,https://i.ytimg.com/vi/pWy9HLCW3EY/default.jpg,1791,"['erasable eyeliner', 'erasable', 'eyeliner', 'the vamp stamp', 'vampstamp', 'stamp eyeliner', 'stamping eyeliner', 'epic fail', 'review', 'first impression', 'first impressions', 'liner', 'winged liner', 'winged eyeliner', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'how to', 'how to apply', 'how to apply eyeliner', 'cat eye', 'beauty', 'look', 'cosmetics', 'makeup', 'makeup tutorial', 'transformation', 'epic transformation', 'eraser', 'makeup eraser', 'eyeliner eraser', 'glam', 'glamour', 'lipstick', 'lipgloss', 'mascara']",2018-03-28T21:01:18Z,2784548,99134,3692,12分22秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Doing LITTLE MIX Jade's Makeup! | NikkieTutorials,https://i.ytimg.com/vi/cQRowTfB7us/default.jpg,1610,"['little mix', 'jade', 'jade thirlwall', 'little mix jade', 'little mix perrie', 'perrie edwards', 'jesy nelson', 'leigh-anne', 'nicki minaj', 'beauty bay', 'beauty bay palette', 'jade beauty bay palette', 'nikkietutorials jade little mix', 'nikkietutorials little mix', 'litte mix', 'shout out to my ex', 'woman like me', 'black magic', 'power', 'music video', 'truth', 'tea', 'drama', 'eyeshadow', 'makeup', 'makeup tutorial', 'accent', 'jade accent', 'disney', 'tiktok', 'hacks', 'tiktok hacks', 'makeup hacks', 'lipgloss', 'lipstick', 'live', 'funny', 'glory days']",2021-11-14T18:57:54Z,2782117,161007,3872,24分51秒,24,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
KIM KARDASHIAN: KKW BEAUTY - POWDER CONTOUR & HIGHLIGHT KIT REVIEW!,https://i.ytimg.com/vi/zGcn6ESVK-o/default.jpg,1842,"['kim kardashian', 'kim kardashian makeup', 'kim', 'kardashian', 'kkw', 'kkw beauty', 'beauty', 'kim kardashian cosmetics', 'cosmetics', 'kanye west', 'west', 'contour and highlight', 'kit', 'contour', 'highlight', 'how to contour', 'how to highlight', 'how to', 'how to apply', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'look', 'glow', 'glowy', 'review', 'swatches', 'first impression', 'first impressions', 'snapchat', 'snapchat swatches', 'honest', 'brutal', 'drama', 'makeup', 'viral', 'viral video']",2017-08-20T20:01:00Z,2779531,96738,4988,14分19秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
PRIDE Tribute Rainbow Eyes Makeup Tutorial,https://i.ytimg.com/vi/7dPgHTemlqU/default.jpg,3643,"['pride', 'rainbow', 'rainbow makeup', 'rainbow eyes', 'pride makeup', 'pride makeup tutorial', 'pride month', 'makeup tutorial', 'tribute', 'orlando', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'beauty', 'cosmetics', 'look', 'how-to', 'how to apply', 'foundation', 'contour', 'contouring', 'glow', 'glowy', 'lipstick', 'liquid lipstick', 'eyeliner', 'winged eyeliner', 'eyeshadow', 'morphe', 'jeffree star', 'weirdo', 'melt cosmetics', 'love', 'gorgeous', 'pretty', 'queen', 'lesbian', 'bisexual', 'donate', 'gay']",2016-06-15T19:58:45Z,2768831,172584,10751,9分21秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
SOFT SMOKEY GLAM Makeup Tutorial,https://i.ytimg.com/vi/vevG0cBTzIo/default.jpg,3427,"['soft smokey eyes', 'soft smokey glam', 'soft smokey', 'smokey', 'smokey eyes', 'kris jenner', 'kris', 'jenner', 'kris jenner makeup tutorial', 'kris jenner makeup', 'makeup tutorial', 'makeup', 'tutorial', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'how to', 'how to apply', 'mature skin makeup tutorial', 'glam', 'glamour', 'beauty', 'cosmetics', 'look', 'kylie jenner', 'kylie cosmetics', 'kylie peach palette', 'royal peach palette', 'swatches', 'review', 'james charles', 'coverboy', 'lip fillers', 'lip fillers gone wrong']",2017-01-13T21:59:02Z,2737243,82187,3393,16分31秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
PROM MAKEUP TUTORIAL - White Cut Crease & DIAMOND Eyeliner,https://i.ytimg.com/vi/eUnRtjHMfyE/default.jpg,3804,"['prom', 'prom makeup', 'prom makeup tutorial', 'makeup for prom', 'makeup', 'makeup tutorial', 'tutorial', 'cut crease', 'cut', 'crease', 'diamonds', 'diamond', 'diamond eyeliner', 'eyeliner', 'liner', 'glowy', 'flawless', 'perfect', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'how to', 'how to apply', 'foundation', 'concealer', 'lipstick', 'eyeshadow', 'look', 'beauty', 'cosmetics', 'affordable', 'drugstore', 'high end', 'expensive', 'glow', 'highlighter', 'ofra', 'ofra x nikkietutorials', 'nude lips']",2017-04-19T19:59:41Z,2731475,92615,3260,10分21秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
I TRIED DOING MY BROWS WITH A PEN?? OMG!,https://i.ytimg.com/vi/SpbTwLbOsmA/default.jpg,1733,"['i tried doing my brows with a pen', 'doing my brows with a pen', 'doing my makeup with school supplies', 'back to school', 'back to school 2018', 'diy', 'back to school makeup', 'back to school hairstyle', 'back to school outfit', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'my high school experience', 'makeup', 'makeup tutorial', 'high school makeup', 'how to', 'how to apply', 'foundation', 'benefit', 'brow pencil', 'brow contour pro', 'mascara', 'flawless', 'transformation', 'how to survive high school']",2018-08-13T21:44:37Z,2648676,109421,5238,19分15秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
RANDOM NUMBERS PICK MY MAKEUP CHALLENGE! | NikkieTutorials,https://i.ytimg.com/vi/NWpr7jhKHwQ/default.jpg,2114,"['random numbers pick my makeup', 'random numbers makeup challenge', 'numbers makeup challenge', 'random makeup challenge', 'random', 'makeup', 'challenge', 'makeup challenge', 'google', 'number', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'crazy', 'how to', 'how to apply', 'foundation', 'eyeshadow', 'lipstick', 'lipgloss', 'fenty', 'fenty beauty', 'morphe', 'morphe 39s', 'huda', 'huda beauty', 'girls', 'cute', 'fail', 'epic', 'epic fail', 'affordable', 'affordable makeup', 'affordable makeup tutorial']",2019-05-28T20:00:20Z,2610919,95910,3727,15分43秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
